sound,distance,visibility,alarm
15.467755736526783,8.488186966332494,97189,0.21712698999104768
31.348610308391105,8.541982070550599,122848,0.4161335372890395
23.331948016267802,9.549472889172243,4457,0.35496507754447687
8.878030394903917,9.0081386575964,63513,0.09085728905679796
18.522232821997957,7.63178694709706,37344,0.3251434782308333
16.681980034404102,9.131022978547076,28747,0.48985638294509526
17.19238170097967,7.235064408045087,56983,0.1706295201163484
11.663371182247834,6.720279100525039,84439,0.17611677835250433
3.352689647325353,9.137901378990119,64592,0.32430935242993814
14.24866455496969,9.420317371642605,100932,0.47123895222180606
20.96711703008037,9.034487367497219,63954,0.3083874411948478
16.49511289857102,9.523597602424402,73306,0.3857958648185418
16.36133971735197,9.937881194307245,26481,0.14850284183426565
15.87017815958502,6.225568309577984,110013,0.12796855087623954
5.388276911843936,6.89628309116701,28010,0.238660558229285
27.08414407101493,6.38169896544087,79724,0.2725531710467049
30.25203825391252,8.487189047194502,65028,0.2677245628898243
0.07617268823452428,6.76763143647469,102881,0.14212415567444725
4.605408600557332,7.5443464290066835,91472,0.08707334685516538
30.893220765975823,7.756068403721871,65604,0.29981344716144387
16.316860256012742,7.904457604995814,94787,0.034586961052988585
16.20673975116892,8.824173621283897,74795,0.22883480482735108
22.513989717715216,6.282060796634487,77621,0.32682079977783324
25.267848976942435,7.115701068231754,119213,0.17126320340794488
8.520542754834366,6.072371093870872,3587,0.16286252977630306
20.299577794801245,7.353533735388973,10791,0.471475259455192
33.41620140564269,9.424351776519766,103442,0.069200186486226
30.76484428906551,8.873321772100205,127298,0.32777899587043197
26.35982614985418,6.095455307114908,64786,0.10818391281974904
20.982189419454624,8.57915511375201,87636,0.24016211140920884
15.705488847416813,9.929022677867389,97298,0.05224970560425918
20.22683456187449,7.630417734431491,36689,0.05470945572533786
5.39751839203317,8.046952876119144,89783,0.18297189633789912
1.7401725271442121,7.141271008477161,122217,0.4024253210228648
11.241758483056225,9.64160790772024,109416,0.479209522860018
27.601706692928047,7.431269249043723,569,0.0701644242452154
7.815795224234205,7.738278812973158,103459,0.2918051005127351
5.370119551200619,6.0988588645428345,39868,0.006355790623672697
13.302378472499688,7.887316834873525,23184,0.023806895040333786
25.045583312184892,7.196455216954984,94848,0.4327138931021763
30.573642529433958,8.655938899548163,106696,0.48807686859996613
19.131607221523915,9.22814335880603,95196,0.043329254176905474
30.496760307991515,8.802767220718042,119797,0.19107766881656618
0.6985406305428837,6.091472880425399,116221,0.2535731403072936
16.553421883988083,9.130778828169788,43646,0.35913050058960905
33.13908064380343,6.997637962589876,19043,0.19596892627884666
20.63831753027219,9.457663251490473,100611,0.29804860836514757
19.559213738303594,8.585154356737267,16936,0.2656264165976342
30.087762861608002,8.288595638698215,42404,0.27993577110837825
12.889694356546453,7.471240797399309,66701,0.1516494202773721
27.322427329585484,6.622033482611533,84492,0.2710161495139779
8.669521969802462,8.365414740046463,113117,0.001026172369624212
4.876128163513631,7.437682731338176,6293,0.13632638446478917
8.314290544021507,9.53627844181154,53615,0.11432522122364819
14.153155437146047,7.423765936096459,99637,0.14259462215560725
32.78768053057787,9.727986014080145,13500,0.3984639865617991
24.71408024637743,8.223915244768419,84723,0.4086728674369724
15.282394105101444,7.706963223770536,124956,0.11697144027300199
4.158458782195816,8.445942991608591,55263,0.04126975128482724
19.09344638084739,6.905198735372746,110130,0.4420095520122021
25.78648699103093,6.861745351676908,24675,0.3008471743730208
5.294777066163664,8.31780109528859,74040,0.3829313148879433
16.363992978343024,6.7382625593931085,89714,0.28777711970758535
12.608598200345671,6.7129015994775765,55699,0.10049690070239942
30.57180232548611,7.1986158656590336,110022,0.23046610338680712
16.92885376512633,7.309334015568771,56193,0.4188307606817425
14.243239762676058,7.383579082389293,3842,0.38692232956386496
1.8298243248903545,8.174755707943989,37703,0.19459574885385156
3.6564333029206453,8.797236572715576,18530,0.42477686373763063
15.885655218974698,6.270110910240496,95988,0.1285488821188568
2.272622353762275,6.708108074566154,37884,0.021957147344616068
17.30226714832605,8.843176093264962,94935,0.3066308095477324
33.74207021342759,7.134491602817002,28970,0.30426402023396976
20.040205024684827,6.365831406184861,106797,0.4130086460262589
13.631444874922577,8.171216803654154,92449,0.19603656445251516
7.280873946815691,6.318530523831423,11686,0.14885514976216047
23.50959274908769,6.075203751396574,2008,0.008469973003494502
1.0042181054021664,7.262399106157142,86614,0.05992637356158709
25.812153743983217,9.962551360391766,17590,0.18973041869731677
31.584353880004432,8.60881883362817,42497,0.04553808780014107
6.250134627725733,8.493463032329293,92434,0.06047740491734932
20.489084229444654,7.561442917795851,10427,0.2756313375308717
21.922642266133796,6.567725154637435,26943,0.12661532158505323
14.167280931423724,7.8989791458944225,57389,0.0030456850266389335
32.06636145771374,6.122338675319876,49069,0.10771903909283709
5.695372968676654,6.772053121797878,37226,0.09642951061395355
26.468135860772474,6.739400837164937,118907,0.1575437540265851
6.929297545667577,8.998542989017631,65000,0.0009440355237164688
21.8342172701557,8.09195807850883,26318,0.2639161496055789
28.436059954392526,7.23315383185366,62085,0.2506751634245429
19.05204885642922,8.788012338460685,39052,0.38054276241571194
27.196834437867782,6.840330670477808,5018,0.26497207513312115
30.360573627766865,9.71152595852507,34296,0.27828944206129375
3.2459603994799706,7.594902933342622,96604,0.3555479909621306
10.338571010890552,9.482002106079271,40316,0.16192846966729085
32.064664267047796,6.699161138947019,29423,0.4375448066743778
23.618680265897133,9.553935529011216,82626,0.24117947006420642
13.638090199486577,6.070035328151628,18654,0.44154981941476046
22.499055627050605,6.892993792983869,110957,0.3753512800412345
23.81452292610615,6.183580847270025,46521,0.02937678959899448
2.9355422977430123,7.348230595200221,59251,0.30955424527738146
15.179408444550623,9.994018318133197,30466,0.2981688855322243
18.514054214111635,9.271791901323052,24100,0.0669873114908568
11.645547103113335,9.344527733795044,110301,0.07944669265360765
27.744452259318216,9.205321035265786,24300,0.13069760277583686
23.17906605284879,9.165640949476309,60656,0.1978145568155359
5.861338911634579,7.294726936457664,70930,0.38669606774055043
13.462213968289225,6.846630639440219,51526,0.2812048289566861
12.899240914103867,8.27484500596475,38071,0.03770051308385036
25.051055237530715,8.412028496442826,25108,0.43809762609531677
27.973756980488407,7.214678634555053,82046,0.23194022030702882
25.409482713496498,9.354190673347556,97830,0.32687176241851407
0.14231377976611725,9.345170631312978,38634,0.4824830774322271
13.699936871953112,6.763913517040932,124897,0.16313796502778372
10.441783268883563,8.470573403730391,35250,0.2640943060637904
21.37772042531284,7.254555752583544,1421,0.02942223278078865
13.728389158489044,7.758077324504079,50678,0.22019852240908538
11.767308878040593,9.290904772046309,55026,0.31731110438322896
24.050379179831054,7.023397406937139,130499,0.18177901252763035
12.105633965406959,8.38605762647548,125749,0.12447026768354669
18.734480443391046,6.084354756437687,104754,0.42952186965623357
33.83646655552321,9.978560056747057,29036,0.21920871649482299
1.661242725888742,8.205529485445485,87330,0.15989398881138533
15.044060369270746,9.473590606871806,102506,0.30747460150850314
0.04472489899892851,8.16459513212886,16104,0.033197337173285546
27.414625842781824,8.304553712032618,79458,0.304315573144903
11.38805731849987,6.2355168024421825,42238,0.28860387407275717
5.26359578439156,7.148005837107236,37589,0.47183370560185467
7.399152865075042,9.703774604417058,81133,0.3838964871699618
8.241464552139007,6.409554104498463,22373,0.15315641768241456
5.936102941909728,9.676793574307709,33581,0.21440887536089315
19.118569383519198,7.333978917753557,104510,0.2647850607941693
33.85482907978175,6.682073418037897,114045,0.29217820384702275
23.549215717306883,9.696359272250755,96782,0.4106242240415394
6.7169727159057615,7.75843528127673,28525,0.19083324657183853
21.041509950149067,8.728230534285384,63059,0.2349934815349704
13.253446555791525,8.96766333468303,84026,0.3342367821068792
7.248828466658122,8.051513500986703,111056,0.3453002734738526
15.332844897078026,6.05296961150678,32941,0.03410765906316865
32.09092988018512,9.35184524238257,97223,0.25151476890335245
3.8659247183624923,7.554736790183005,36242,0.1283040402919831
1.2112583210807664,6.112589395837453,54798,0.24970087966184573
29.379725087152554,6.387647381051394,92061,0.2029738232127093
5.347122654509517,9.302169377022516,72777,0.028117411282787552
26.5558862183162,8.826327495253153,59979,0.3872752140613768
4.437458521751315,8.718791364740696,94023,0.1892692813270107
9.542321346217438,8.426045753520327,76628,0.3395269076207761
6.147362543576986,7.973070237772461,15629,0.1959482926439341
24.560287890254436,7.641748451870284,102728,0.4775257567813375
7.140117911287371,8.965901398414358,40209,0.13776586985706762
10.684100734573544,9.362224735970798,119295,0.2526438075496598
33.14895189047058,9.517366208432627,26462,0.38024843235516403
3.2190565864062943,9.884173546773486,7365,0.0917347861138304
1.596186228455686,8.724967415842478,43293,0.4081794110698977
16.256222067847077,7.060384904217135,62887,0.17680784731881155
24.653140529199273,7.484398170736796,92426,0.29686363577944075
7.111085328826051,8.321477110886203,115079,0.272972518127653
4.277325370318285,8.281120276046114,6490,0.4564603829846459
32.5572678958869,9.783899150712292,17144,0.2871378201777841
21.794151826456222,9.24371441540012,120072,0.4241565329521095
7.253381668013052,6.813754915240391,2606,0.4268631016665563
10.509100318301341,6.689921508220012,111679,0.316776322135408
7.9346362793166065,6.683878189117322,80936,0.419758288574736
19.429108731323936,6.010057761956081,64369,0.255094576321505
1.2341484571394323,8.72892976113182,23129,0.09485503167149306
28.055985961805888,9.477240569815464,28331,0.31076385301581927
14.598988202275443,9.025493991773525,77495,0.4573278631946608
7.093406309980608,6.1797816073876195,28192,0.32323967328610115
15.683197518421007,7.102758910557851,130814,0.20869728229280982
6.334314861186128,7.067570398557979,88892,0.2430187781603127
27.064679065830312,7.530594385222191,101303,0.08676461883037617
9.802366820516035,8.079743052302007,55859,0.09609339811309975
17.189362068512533,7.949574846322671,109590,0.32425408549697776
8.02783475285505,6.035270628689933,3573,0.05748977725310933
10.29777573786729,9.60603537001101,5669,0.1662087517678953
20.167171315484833,6.378729636570796,125040,0.395921007462657
12.042096884245389,9.049742406456362,78960,0.4379492692231159
26.836514780747972,6.8003765710433335,93648,0.20296613791994833
6.931023946930211,7.220333509010533,34455,0.3587204819525812
7.253387937837328,8.368904476385852,5839,0.12538999975463277
25.066999387747792,6.181342468553369,50447,0.021718484314466213
20.33991517574182,9.184144733149054,78806,0.08191211331905435
28.398774408397554,9.946590414635143,5700,0.08973167221710909
12.970986181116285,7.155767951214315,26742,0.07276878679759191
17.71587405918323,6.179269359092706,85083,0.3104821862174716
29.86856192313436,7.4394476050825595,35433,0.09178998100771124
5.15403451607464,9.488625877923152,34054,0.1938136878319081
26.771390108954044,9.204486394741052,93121,0.10108679126104697
28.64103438654118,9.445428096430971,30380,0.37921354266596097
13.479117403523949,9.767412508969903,2991,0.14058305144965205
29.175059152829224,8.180249115947223,69458,0.09427727742269348
30.442367339421608,8.509757050684833,2030,0.10903664937625279
24.105976483612146,6.70253793550892,20598,0.25520898803167225
9.699371247551992,9.763840978055299,48708,0.3610703512306387
30.078694165312573,8.338605696042883,28457,0.34820481803807235
1.0951626416123295,9.990800834961693,129716,0.2361783249720415
12.727999152662475,8.569847730295239,51031,0.23147710446541742
6.770382830801926,8.088916092918735,128031,0.23033194751391894
15.724389480416686,9.662574511229682,114752,0.25609074402148335
7.361098434280773,8.830482600964846,117571,0.2312708419344403
8.461773799890643,8.686348661709923,60372,0.201585396163747
11.86127098266531,7.16368282596925,24865,0.4152534033851758
22.52107237450279,9.06016502281865,82568,0.1245627558540513
12.159083348143765,9.713128021662321,60348,0.13808799852315684
7.210316808945081,9.38691906152252,34263,0.4817381359849826
27.22416193960467,8.850153443115143,54439,0.2619131349432062
14.095436933042699,7.224333298130926,108161,0.42078484681661665
16.28453728273907,8.92782537052376,66757,0.23525919524768657
0.7450280048804503,7.059111120493975,72531,0.3826883144716023
19.91369826801154,9.138200048195095,57817,0.29840299772981954
6.332373152589666,7.654342783352407,33234,0.14734697145932757
18.606200533561417,7.065249187971199,68073,0.07595471742273896
27.861343308169655,8.024275738110823,35452,0.056698757413094325
23.88145318337485,8.574994254123029,14194,0.45101255599307055
21.030735190213758,7.873814524771092,27125,0.4095467891164891
16.7441522790557,7.166055788118403,85072,0.040379501867428
30.219144445252915,7.629315260691404,72714,0.3637917810436173
17.118783094887167,9.644996505514815,92796,0.14625493571166587
2.3896562288579304,9.101294338904538,95886,0.12232753669232493
12.921221416537565,8.76281204307652,86263,0.4821796161358541
21.639319662897844,6.00811568901765,44367,0.07346639934272586
21.606884445456014,8.673885142037175,32031,0.28177655523145634
9.084892807009274,6.616004493379489,97657,0.020513251480218764
1.1689109708894256,7.910186540470821,7716,0.39822908785925293
0.1646622315229107,7.557098120777161,71721,0.05531700503525816
3.940409657644068,7.133977640240186,42647,0.2168922792878793
16.619019987247324,8.848445019316594,127221,0.05320202262751067
1.859758060348356,7.159595090274164,31628,0.42258536227767235
0.46980628666322577,8.194834648658553,71892,0.4594590876393207
21.663285326449085,6.066046068646335,104818,0.08593263097166293
17.465821483210757,8.346744844678652,100010,0.23080992596056937
34.65893845274298,9.016551773057639,120236,0.13144283670870865
22.150491066379097,6.888482946983366,128553,0.06280837927361016
16.80442618487774,8.771384930372037,26181,0.09628713556308927
16.633167688383537,7.2442310605844416,94102,0.04652333804639491
4.883638305429051,9.991161502688191,123264,0.12122914037868898
16.884324852868847,6.780432532788763,10542,0.46048338298883346
5.3081306687478245,6.059503193952484,7889,0.10446222087776696
10.413479789131294,7.901981171163579,84308,0.2590035783172634
18.68057711800738,9.278383432434328,61686,0.3378139584181491
21.485173779945423,8.435645004813619,70142,0.18823120190832016
6.098818983063463,9.82862844345291,86953,0.4701113539003001
13.880792044493527,6.797272006701565,114363,0.04663871905175804
34.91136486862164,9.059622808840352,60541,0.39090546636181644
4.156168654830891,9.118747919020624,114705,0.15234837176424965
3.5609204231181124,6.762931795073304,72910,0.1745300359362511
16.801847434908513,6.497890656481207,97645,0.22465222098360688
16.319421329236107,6.877937509907653,86737,0.19699896303382958
28.1816529608665,7.048487266250886,82851,0.24050284759299312
15.01299807872617,6.392566379343054,100446,0.2513518079355393
17.734170221957722,9.442683722000844,12117,0.3504006541851447
13.298700783021435,6.75583983889012,53877,0.0082661831156981
6.7774063124102915,9.095041120468627,38293,0.20871831437636085
29.90152216120396,9.446060921286964,60795,0.45265126979252396
32.73325836774302,9.993454087606832,97187,0.37712329821372226
0.10341087637902868,6.254466310476423,41255,0.20150739091882724
0.8032807703753764,7.411613819873071,121876,0.007236149315156426
17.058037440919154,8.996855327471794,98852,0.4225854357656049
1.3203397387208744,8.563199005289768,9381,0.49856814487540535
30.95992878333867,9.97759508831321,26386,0.016087993586887894
11.96612860631737,9.022861513525955,77615,0.3564421816948702
16.3712008614026,8.927987316639673,13159,0.4520893922280325
3.4661941506230365,7.982383045579812,53921,0.28430979540812035
24.534294272126864,7.5568824561213335,56812,0.2078932613097625
27.339334214361717,7.523242992014454,126136,0.4426873666563837
13.074803662495066,7.487744398369795,38688,0.026613523111746196
20.34014366154043,8.068828767621465,119453,0.21502662022364516
13.894702736484563,6.731411147213103,22174,0.3250124130625595
15.820021054520307,7.410411264890898,94892,0.20363804463246832
10.350043816097207,7.163052982525529,113195,0.3519073056909694
3.304497709869902,8.760817738758437,90939,0.3370576082371245
24.96302744323152,9.204730565328763,29560,0.272638737314493
17.408667330485507,8.155286321224422,2197,0.28876046135538264
6.729674664731419,7.411946513736274,10194,0.1988099700959417
19.842863395027315,8.241540412871991,55888,0.08058026280123864
13.683192086000318,6.125238706494806,11790,0.3855398517903737
3.638080068693804,6.546930743388479,94550,0.34127960619106784
5.546980749494466,6.895011162751393,120531,0.08984096025011973
30.292527601544393,7.855586667361905,23327,0.46902929883922406
4.2520638410156755,7.540207291944578,81548,0.48162744393844825
28.888454943215027,9.524583396182289,115863,0.24195702221091925
13.662319464083781,9.819440816273893,51079,0.1523799903026123
15.14662856054923,7.1923087516738,117905,0.27248448434756284
30.611296873234785,9.625479565645986,85731,0.4127972235500625
9.737614090791908,9.983976880753854,106063,0.14151871696300583
33.53293771683754,7.071788371792547,30931,0.47626046239174136
24.71878359143967,8.336312321315784,55868,0.32390401405471153
13.3384691113567,9.42289056482216,65642,0.09167290467241712
22.67158955803995,9.791283828705446,76504,0.24445106402709194
11.400947049232222,9.880932628152337,115971,0.06817264988282878
26.233659006113268,7.056808632235052,30449,0.36568238441083467
23.652319579789825,7.5813880876468,31289,0.011532391047177848
18.833962583211385,8.27677597344908,31170,0.23264259719522018
7.827632299207573,8.131680146241623,85144,0.4450740768073838
19.007948718315284,9.71388341449845,109436,0.03935846195112114
11.98096605177992,6.593510844312605,43155,0.06011165415522596
26.561406868972455,7.315357142338,560,0.4209774788404931
33.96426121444799,7.646288158535928,40856,0.21235000815595367
32.32498843083798,6.285448752276137,12232,0.15266594548734141
15.565801272380895,7.313467060750812,113656,0.18831678676471797
8.013392658521012,8.247078844734023,18837,0.3819411210576527
1.5804226488795092,7.44511690693832,42698,0.3464162899880418
23.152705366584645,8.03558729137443,94956,0.2120393545877849
30.54185977490459,9.020597372488565,101512,0.21082570069439138
0.30710362344745945,7.115481848195028,102930,0.2950391757099534
3.2036284526147645,6.585316590844206,64521,0.1893258412536335
4.095835286587171,9.396574385190437,32547,0.30812316670986084
25.538816776714782,6.849454795566121,18874,0.42060418214262285
22.437137375735247,7.512248734720431,77186,0.056793012793285025
26.028772436367667,6.458812656915416,7662,0.4238506381262641
17.706891437505462,7.048875104789296,80458,0.12800859679668347
24.41425360335038,6.3712022339959145,72345,0.1718224632210011
2.4266337298708374,7.532815415652641,87829,0.00028937003616363866
30.9828664855584,6.6288701068122045,67261,0.011406699377292662
3.8568085512308796,9.053282880450997,7381,0.1384624048977101
10.954836582872387,8.300074689181137,98002,0.31348425196793644
13.480046810800028,8.317447830893007,46308,0.3231994277849442
29.26884293724213,6.558459964553939,6496,0.41939329894610894
16.65641240112551,6.745194484412619,30368,0.48507211389803484
23.027637108583114,9.277768601511896,52235,0.40893341083531676
15.90381405983641,8.841262351463445,49463,0.2336848385209918
9.180472342888205,8.249099339161187,77458,0.1641432523239224
1.5491107802705406,8.806073905878518,12803,0.000761462391327683
16.332600837502383,6.145362881597843,105608,0.24260302411857754
30.03084451780428,8.977358383564809,94676,0.2536548163217948
13.85496309043769,8.435395186782232,100445,0.03390484426928114
9.397863936193538,8.972872964469326,2777,0.052694715299426154
32.41464002820128,9.018723452542773,34780,0.43925844720946383
26.999608959309,9.704036109491096,23699,0.21059705814070023
7.3036802828750504,8.150949450982802,1856,0.21599614057829786
20.878077352988782,6.124948488062306,113626,0.22286080861198204
0.43042153220986257,8.93296255720488,99014,0.009134281790595222
25.328116959222807,8.285198040909112,121358,0.1451998239458604
11.346367552669093,6.418777141458346,113156,0.1436484459995666
29.40030877154451,6.549240313179741,72309,0.27861119297795367
7.632586767082299,9.768118008974431,72163,0.16101809152705043
21.457971174208474,7.890841169470417,50570,0.33967245552372977
17.433511178094996,7.6597712760544,128914,0.17619672074412018
3.87093474393257,6.539769107520669,87477,0.08001263689478555
5.264103473386005,8.449930792817447,1036,0.38981986137499486
2.7566583458879625,8.9298849688739,6134,0.060817769785675546
3.1506231820053205,8.446428284470496,90879,0.027381043527082594
16.868620970820505,6.019719533220224,30924,0.06508420860180669
22.530758439573773,6.984732971250989,10392,0.07107530972558168
20.391617345533735,8.213605823958941,8777,0.016555453457841762
28.051819350143024,6.755230043198966,38628,0.4877635468030249
10.066234046888,8.265872706900378,46446,0.2597127548068402
14.244725631373775,8.2430317810901,56268,0.38870652206946127
27.595600468903825,8.007705988580131,101036,0.04194076418412562
22.869879815312405,9.327201191056853,76696,0.2189936905846237
22.490748197061414,6.089019308576475,570,0.23149496843212625
2.2396545165476716,6.440253532749853,31744,0.30972274152641593
8.665765279489836,8.66650828799202,56728,0.12990339539423723
13.212032920675908,7.37401673912451,88531,0.4017946225862574
28.180584118200137,8.665702682147403,31774,0.42706461579935984
0.9611943772467946,6.517423719056753,68179,0.011432578972562946
30.037487610159953,8.558518462810719,3416,0.13482748642619924
26.821731361015953,6.904311468739275,109426,0.33555463477848735
25.94775220456421,9.138792133624282,15597,0.3602621403027963
6.1030844916479925,7.957564407547067,68617,0.07656111709384983
24.094500185791418,9.446133497103537,53237,0.3701954053742644
14.371619600642742,8.221932652074798,107383,0.001232172761865158
24.499406284909828,6.200313039884445,45554,0.19870471744369672
0.7322247302530988,6.248633981651353,27702,0.089618625558809
18.927236025941948,6.454178331468636,39314,0.4450732632041368
1.708223870167045,7.673578491734484,107375,0.2967773694711315
31.90369602620127,9.61477630073273,88614,0.30660391081879695
20.94460069785849,9.199405453055544,22240,0.25573152085451284
29.069376982401945,9.309157870462034,34246,0.4998431457287196
3.7956782749871105,6.917585867577273,116880,0.24270686944715308
2.9467228075739578,9.264963045469468,99441,0.19220455157250443
33.06636007977544,7.720461463231489,47639,0.2910387529483839
0.6195830310895989,8.16231270335349,102066,0.18153855347536335
27.833811092036907,9.785028768216149,1929,0.4607980567911851
4.629460483819725,8.430826143796997,98152,0.36171408713115577
6.342803109426781,7.175169991605504,5319,0.06343546972180636
33.18249802256362,8.161339258614674,47606,0.3204412498101392
26.28227116893189,9.541045259543402,7438,0.37545214248314457
9.748093800492022,6.96444557099888,27869,0.057087500957102355
25.21466725893916,7.904960566149536,69982,0.23152313824471893
5.669696116027961,6.66821280289947,111090,0.27811967484561173
23.995818934295805,7.314673346778199,109044,0.21051613196540753
29.474736520068994,7.298508979907049,61913,0.21039775527679278
21.935717732888712,7.065274573827145,12614,0.4854936290656713
33.796424853655225,8.829770989360343,121657,0.08995292475922201
12.014775381770585,9.32779875752616,59243,0.08468565244635878
21.8881253112367,7.897248590011268,129230,0.3636651907857891
16.045691163487216,8.869602139836083,113860,0.016100050086728934
32.736147356772896,9.50235510432407,54888,0.25138871972200405
11.937383483624904,6.661095894819036,77812,0.31461592599874233
29.185235249770642,7.582847236060656,68472,0.0003956079883836727
4.142097975027069,8.157320934111922,83604,0.34153639672469416
10.21497322267899,7.975095402098638,129407,0.33913241306462305
17.460172553619124,8.487205154453939,63365,0.17925480148047446
22.149945971754153,7.006712814779144,63407,0.44967199751093384
0.3702550037086799,9.067302250382403,52454,0.18314335371710927
20.06560261726433,9.2818912539109,1297,0.2862939827564364
8.230815448516754,7.4666661715912195,105729,0.3080764702361592
13.215744464247814,7.0316568417349945,47831,0.2912205262383231
25.90923887948237,9.99148628648356,130150,0.03481355828882576
12.264985284246894,6.306610643425708,43838,0.38797088068088487
26.984807422986666,7.908979420389027,93944,0.31883017039701594
5.376844429770427,9.449944360607992,6907,0.21794608278051275
13.844056120528489,6.178168360682134,106600,0.480974572896806
14.6370881212946,9.591368883743556,91816,0.3637733612690251
11.553014060240415,6.366725496098839,122909,0.45069740225856414
28.04345170484439,8.434527090517186,59890,0.09338004758495816
0.6448050357863128,9.91193193390314,96417,0.1509283212113261
4.273973611494324,7.188297328337574,125081,0.48787414541300983
25.94597712849209,9.22059635885087,40711,0.14717238900351548
27.462962041932318,6.588739383402045,123713,0.10728485738388732
19.946598254151827,9.225833135942166,125960,0.1444946282752903
8.677485959591479,9.798063237029002,11604,0.1760513263500073
32.01877859117431,9.329903149896339,93456,0.18294059388555683
19.219470192402717,8.880098820246518,71639,0.07436402429675909
9.017197740507903,8.716098688816427,108326,0.3163093844282516
8.42260462304219,8.809884596454749,7768,0.2630982637555971
12.76986894930715,9.514555723708153,85464,0.24851826807984334
24.43656377320291,9.252396533102525,43504,0.43758891227717955
22.379436737655706,9.158840950939343,3432,0.41058916344794766
27.899707028555785,6.602135736418855,99495,0.17209379355170407
21.169771174879976,9.342238997410618,77180,0.09829020553571138
7.793174658671982,6.734038558642938,121551,0.14845040847635582
1.8292147695287313,6.018439112049645,43868,0.3705642783256511
18.514245575154852,9.293421210334373,10877,0.013562858865604432
27.226450222477233,8.383399442389269,14552,0.3081970938813542
15.799863676979358,9.17290588877261,100219,0.43744154519574646
3.510050321322943,8.623033261043865,7478,0.3524200949727496
18.086947420299595,9.929672574629338,54157,0.10141313169555649
29.937054064309,7.928596972813567,32546,0.03197731863942016
33.15168385035244,8.11405893528222,101853,0.17409654025999688
9.155086588921531,7.017674364018329,7032,0.11062555130571727
14.036980102223922,9.312136565608462,81824,0.32532934536960645
18.95187806043223,9.915327770585332,66943,0.262915665229744
33.25192833171134,9.639716080598253,105655,0.271571490728657
30.557615987218266,7.871766832370566,56943,0.21625843577503506
29.9191152406725,8.763194291539374,115262,0.1639715895208238
11.892280465832279,7.791043301320885,126733,0.42705161044758977
34.25789168727721,9.279948470717656,60632,0.08402589012253453
34.612936910892564,8.609370575616719,89133,0.3893617867588914
1.1252367975382955,8.398196552534055,116990,0.4091161342356385
7.73649248599223,9.765117716688945,94452,0.3493785787503249
20.78900649219147,7.400538082492028,36462,0.46343918030943704
33.95005653692404,8.654407237172467,70218,0.26658560782243085
29.989677296901085,9.88945562842827,73326,0.39272464637800497
24.923199478499285,9.70192027543985,111766,0.38259786297087084
11.509635420209246,9.3951371878424,12700,0.0049743921815528225
11.549603597067982,6.843755997467003,117684,0.4372554723165097
26.83245120778446,9.912171930811066,84969,0.12338924708742105
23.0908950331376,8.71226613064049,72643,0.45625633242112834
0.8707218050437304,8.925919638607793,67144,0.11356656288538242
31.15023748241329,7.408672647253642,38672,0.25209140636300065
7.435478227840818,8.504955043815498,89443,0.4591268985385535
23.845035786789744,9.796061447718598,1414,0.46567788019361045
7.677595240919207,6.652447372844463,67652,0.3193435958855456
4.0694421550859055,7.22247896924784,12795,0.4831430605992162
26.974968001273123,6.124660463248574,72378,0.4952235612130575
32.89355184240323,6.244695187187611,74829,0.24377286845590984
16.5192515145123,6.948610076266635,46899,0.26727675591857436
